"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.444656862E1,1.371148682E-1,4.698878632E0,7.575746155E0,8.915727154E0
2.445661562E1,2.046244812E-1,4.745132446E0,7.885452118E0,9.205352151E0
2.446666262E1,3.432362366E-1,4.650379486E0,8.171656952E0,9.408497107E0
2.447670862E1,3.146456909E-1,4.448599091E0,8.380772095E0,9.493491280E0
2.448675562E1,1.118174744E-1,4.326752472E0,8.409212952E0,9.457703345E0
2.449680262E1,-1.646575928E-2,4.299509125E0,8.263715515E0,9.315312338E0
2.450684962E1,-2.454895020E-2,4.302353210E0,7.940537567E0,9.031222656E0
2.451689562E1,1.152603149E-1,4.571942596E0,7.527396698E0,8.807817272E0
2.452694263E1,4.034111023E-1,4.806953888E0,7.319179688E0,8.765839235E0
2.453698962E1,6.427633667E-1,4.816683655E0,7.272476807E0,8.746571047E0
2.454703662E1,7.920030212E-1,4.856500854E0,7.503895569E0,8.973367152E0
2.455708262E1,9.575587463E-1,4.972060547E0,7.974666595E0,9.446354437E0
2.456712962E1,1.408870239E0,5.110372925E0,8.551117859E0,1.006093651E1
2.457717662E1,1.860181732E0,5.238955536E0,8.948092346E0,1.053448090E1
2.458722262E1,2.223775635E0,5.382207642E0,9.220675507E0,1.090569548E1
2.459726962E1,2.496807861E0,5.443580017E0,9.305099945E0,1.106578049E1
2.460731662E1,2.560724945E0,5.427263947E0,9.110953674E0,1.090971966E1
2.461736363E1,2.423460388E0,5.423072662E0,8.739126892E0,1.056670318E1
2.462740962E1,2.254910889E0,5.441184998E0,8.508606262E0,1.034830894E1
2.463745663E1,2.085762634E0,5.378315735E0,8.377179565E0,1.017122526E1
2.464750362E1,1.980381775E0,5.365592194E0,8.124804382E0,9.935992040E0
2.465754963E1,1.907333679E0,5.419779510E0,7.978259125E0,9.831813178E0
2.466759662E1,1.870809631E0,5.465733948E0,7.926017761E0,9.807952580E0
2.467764362E1,1.764680328E0,5.452112274E0,7.889344025E0,9.750967852E0
2.468769062E1,1.681004333E0,5.475613403E0,7.825876007E0,9.698064394E0
2.469773662E1,1.658551025E0,5.450465698E0,7.834408264E0,9.686914921E0
2.470778362E1,1.549128571E0,5.331762543E0,7.831863556E0,9.600290511E0
2.471783062E1,1.413959656E0,5.313201141E0,7.820187836E0,9.559535871E0
2.472787662E1,1.253493347E0,5.232219543E0,7.791746979E0,9.468827166E0
2.473792362E1,1.033450928E0,5.090913391E0,7.793692932E0,9.366272978E0
2.474797063E1,8.758287048E-1,5.012177124E0,7.793094177E0,9.307057123E0
2.475801762E1,8.271798706E-1,5.062322845E0,7.655979309E0,9.215495554E0
2.476806363E1,9.113049316E-1,5.231022034E0,7.533234558E0,9.216490173E0
2.477811062E1,1.048419800E0,5.298531647E0,7.482190704E0,9.228044182E0
2.478815762E1,1.040935364E0,5.335055695E0,7.408394165E0,9.188616316E0
2.479820462E1,9.565109253E-1,5.414540405E0,7.352709961E0,9.181203882E0
2.480825062E1,9.089099121E-1,5.446573792E0,7.395520935E0,9.229572753E0
2.481829762E1,9.701325989E-1,5.439837799E0,7.450157318E0,9.275658284E0
2.482834462E1,9.641450500E-1,5.471721497E0,7.516768799E0,9.347252269E0
2.483839062E1,9.545649719E-1,5.523064728E0,7.673642578E0,9.502643248E0
2.484843762E1,9.877958679E-1,5.523813171E0,7.854466553E0,9.653025301E0
2.485848463E1,8.888516235E-1,5.578449554E0,8.020321655E0,9.809929464E0
2.486853162E1,9.651928711E-1,5.983806610E0,8.264613647E0,1.024896959E1
2.487857763E1,1.308129730E0,6.622977448E0,8.818312225E0,1.110574915E1
2.488862462E1,2.076781311E0,7.676037598E0,9.404343567E0,1.231569128E1
2.489867162E1,3.478616180E0,9.022337952E0,1.039124130E1,1.419440906E1
2.490871762E1,5.669609985E0,1.058883041E1,1.209215424E1,1.704370855E1
2.491876462E1,8.171207886E0,1.212538513E1,1.433898193E1,2.047925794E1
2.492881162E1,1.013632141E1,1.372570724E1,1.832743790E1,2.504066754E1
2.493885862E1,1.274704239E1,1.517828659E1,2.237292526E1,2.989005283E1
2.494890462E1,1.622940079E1,1.608974121E1,2.535008423E1,3.413063129E1
2.495895162E1,1.898397263E1,1.688743240E1,2.697570374E1,3.705759277E1
2.496899863E1,2.033641022E1,1.732078125E1,2.682047653E1,3.785389022E1
2.497904462E1,2.052097641E1,1.673220520E1,2.458801895E1,3.613374932E1
2.498909163E1,1.958257782E1,1.515433640E1,2.191727280E1,3.306808299E1
2.499913862E1,1.774679535E1,1.240874588E1,1.971116043E1,2.928234221E1
2.500918562E1,1.571746536E1,9.042246552E0,1.737586670E1,2.511417296E1
2.501923162E1,1.382450180E1,5.476361847E0,1.477367798E1,2.096112950E1
2.502927862E1,1.156854309E1,1.683998108E0,1.297546738E1,1.746510213E1
2.503932562E1,8.843310242E0,-2.795736237E0,1.101694016E1,1.440115438E1
2.504937162E1,5.221891022E0,-7.542664948E0,8.749904480E0,1.267756951E1
2.505941862E1,9.759704590E-2,-1.189157135E1,6.075116730E0,1.335387725E1
2.506946562E1,-5.967939606E0,-1.544578033E1,2.912942505E0,1.681290181E1
2.507951263E1,-1.104538101E1,-1.790202255E1,2.016307068E-1,2.103624273E1
2.508955862E1,-1.393242737E1,-1.987521927E1,-2.166444855E0,2.436863469E1
2.509960563E1,-1.563109497E1,-2.171863586E1,-4.651726685E0,2.716005955E1
2.510965262E1,-1.853116425E1,-2.302347244E1,-7.397616577E0,3.046652364E1
2.511969862E1,-2.233026398E1,-2.374976212E1,-1.044093796E1,3.423017784E1
2.512974562E1,-2.547896622E1,-2.423744797E1,-1.258133698E1,3.734864982E1
2.513979262E1,-2.671344910E1,-2.445749039E1,-1.259331207E1,3.834538705E1
2.514983962E1,-2.582789063E1,-2.421963501E1,-1.062789917E1,3.696786300E1
2.515988562E1,-2.340457993E1,-2.390498932E1,-8.064180450E0,3.441299002E1
2.516993262E1,-1.984318588E1,-2.334290817E1,-5.680088196E0,3.115937724E1
2.517997962E1,-1.538156387E1,-2.251288422E1,-3.387755127E0,2.747543171E1
2.519002562E1,-1.044003983E1,-2.144874710E1,-1.487756195E0,2.390097492E1
2.520007262E1,-5.763015747E0,-1.992865814E1,-4.790039062E-1,2.075074000E1
2.521011983E1,-1.475930786E0,-1.833971237E1,-6.810836792E-2,1.839913205E1
2.522016683E1,2.699935455E0,-1.663371002E1,5.004093933E-1,1.685883656E1
2.523021283E1,7.010521545E0,-1.508607834E1,2.893183594E0,1.688513202E1
2.524025983E1,1.050515442E1,-1.419423294E1,6.560108185E0,1.883798125E1
2.525030683E1,1.317111053E1,-1.283955002E1,9.888436890E0,2.088332784E1
2.526035283E1,1.681947372E1,-1.004186783E1,1.340402618E1,2.373608485E1
2.527039983E1,2.165816162E1,-5.752986603E0,1.797581909E1,2.872808542E1
2.528044683E1,2.725352600E1,1.273851013E-1,2.093501541E1,3.436634657E1
2.529049383E1,3.262959641E1,7.461982727E0,2.207594284E1,4.009637141E1
2.530053983E1,3.678809875E1,1.450798050E1,2.225047989E1,4.537542907E1
2.531058683E1,3.951707382E1,2.074206665E1,2.210947311E1,4.980623710E1
2.532063383E1,4.230981628E1,2.597069366E1,2.292123505E1,5.468071415E1
2.533067983E1,4.312517075E1,2.940724731E1,2.474833557E1,5.776717632E1
2.534072683E1,4.260649933E1,3.144615738E1,2.687137070E1,5.938219567E1
2.535077383E1,4.197226822E1,3.198668335E1,2.877421371E1,6.010636061E1
2.536082083E1,4.068778931E1,3.091685806E1,2.983969803E1,5.917563595E1
2.537086683E1,3.891352890E1,2.856988861E1,2.846495682E1,5.604243957E1
2.538091383E1,3.608755554E1,2.528781372E1,2.497062332E1,5.064896067E1
2.539096083E1,3.278572174E1,2.125025986E1,2.109338608E1,4.440054088E1
2.540100683E1,2.921669357E1,1.654284897E1,1.756746826E1,3.789323127E1
2.541105383E1,2.602293503E1,1.206056992E1,1.536674469E1,3.253901253E1
2.542110083E1,2.340023895E1,8.151748352E0,1.436338120E1,2.864138446E1
2.543114783E1,2.151131699E1,4.409979401E0,1.356688751E1,2.581172434E1
2.544119383E1,1.953647369E1,9.342073059E-1,1.271560776E1,2.332880683E1
2.545124083E1,1.694221848E1,-2.451751556E0,1.085018692E1,2.026761971E1
2.546128783E1,1.386372025E1,-5.678890686E0,8.248447266E0,1.710232209E1
2.547133383E1,1.054706726E1,-8.512647858E0,5.797893219E0,1.474182374E1
2.548138083E1,7.026687927E0,-1.108190506E1,3.621119843E0,1.361232794E1
2.549142783E1,3.565735016E0,-1.350536545E1,1.886377258E0,1.409495588E1
2.550147483E1,-5.219645691E-1,-1.556493256E1,5.177732849E-1,1.558228679E1
2.551152083E1,-4.800217896E0,-1.758108994E1,-7.952961731E-1,1.824196566E1
2.552156783E1,-8.670719147E0,-1.926718369E1,-1.407223663E0,2.117512730E1
2.553161483E1,-1.177376633E1,-2.088621689E1,-1.118174744E0,2.400220707E1
2.554166083E1,-1.511556702E1,-2.264745438E1,-8.144563293E-1,2.724061114E1
2.555170783E1,-1.880344803E1,-2.381757111E1,-7.544311523E-1,3.035482692E1
2.556175483E1,-2.174123886E1,-2.456601471E1,-8.890013123E-1,3.281708197E1
2.557180083E1,-2.339260483E1,-2.503409134E1,-1.241967316E0,3.428501382E1
2.558184783E1,-2.415032913E1,-2.489997025E1,-1.204844513E0,3.470876785E1
2.559189483E1,-2.358480515E1,-2.411230820E1,-1.131946106E0,3.374800353E1
2.560194183E1,-2.129037643E1,-2.326536942E1,-1.303339691E0,3.156352701E1
2.561198783E1,-1.819496338E1,-2.201576797E1,-1.662143555E0,2.860967412E1
2.562203483E1,-1.403271881E1,-2.053235275E1,-2.070195007E0,2.495556880E1
2.563208183E1,-9.388476563E0,-1.900927002E1,-2.179767151E0,2.131307635E1
2.564212783E1,-5.125641174E0,-1.763033752E1,-2.077978821E0,1.847752675E1
2.565217483E1,-1.080004120E0,-1.637983795E1,-1.316212921E0,1.646808783E1
2.566222183E1,2.726130981E0,-1.545206726E1,8.120613098E-1,1.571170316E1
2.567226883E1,6.376140747E0,-1.462683334E1,4.053420868E0,1.646297802E1
2.568231483E1,1.012195129E1,-1.365729950E1,7.690557404E0,1.865798491E1
2.569236183E1,1.409124710E1,-1.211924789E1,1.185968765E1,2.204748524E1
2.570240883E1,1.869911499E1,-9.159752197E0,1.552301971E1,2.597156335E1
2.571245483E1,2.345652191E1,-4.574786682E0,1.781684967E1,2.980901249E1
2.572250183E1,2.785033493E1,1.047222290E0,2.071542206E1,3.472558914E1
2.573254883E1,3.084440872E1,6.037095795E0,2.276196625E1,3.880632916E1
2.574259583E1,3.251852737E1,1.016910324E1,2.267110519E1,4.092486156E1
2.575264183E1,3.232318359E1,1.320015015E1,2.260359558E1,4.159272406E1
2.576268883E1,3.015673874E1,1.507874359E1,2.331461700E1,4.099230130E1
2.577273583E1,2.808220276E1,1.585607712E1,2.477273483E1,4.066587863E1
2.578278183E1,2.663486252E1,1.529249908E1,2.709425720E1,4.095577130E1
2.579282883E1,2.392130539E1,1.439930649E1,2.821318039E1,3.969322898E1
2.580287583E1,2.044807800E1,1.328876587E1,2.660507446E1,3.609079079E1
2.581292283E1,1.719040237E1,1.201207077E1,2.381936737E1,3.173581636E1
2.582296883E1,1.440304871E1,1.078252762E1,2.075958023E1,2.747127382E1
2.583301583E1,1.198916840E1,9.718839569E0,1.710388229E1,2.303776879E1
2.584306283E1,1.017374359E1,8.628506927E0,1.423494827E1,1.950871453E1
2.585310883E1,8.743168488E0,7.546556854E0,1.235575607E1,1.691325586E1
2.586315583E1,7.690258026E0,7.171436920E0,1.035292099E1,1.475644093E1
2.587320283E1,7.666008453E0,6.956334229E0,8.523126068E0,1.340902493E1
2.588324883E1,7.387437744E0,6.281986542E0,7.906109161E0,1.251176060E1
2.589329583E1,6.672973480E0,5.683081970E0,7.656428375E0,1.163816529E1
2.590334283E1,5.967640228E0,5.199437714E0,6.973698120E0,1.054890269E1
2.591338983E1,5.199587402E0,4.555925903E0,6.835385742E0,9.721865471E0
2.592343583E1,4.476441193E0,3.885021057E0,6.933880920E0,9.121985474E0
2.593348283E1,3.943399658E0,3.331472168E0,6.879693604E0,8.601121540E0
2.594352983E1,3.672762451E0,2.965483246E0,6.597081299E0,8.112013102E0
2.595357583E1,3.400778046E0,2.722688141E0,5.933810577E0,7.361279101E0
2.596362283E1,3.362008667E0,2.665357361E0,5.375022583E0,6.877361406E0
2.597366983E1,3.476819916E0,2.836601257E0,4.777914276E0,6.554620374E0
2.598371683E1,3.448079681E0,2.821782074E0,4.517006836E0,6.344687409E0
2.599376283E1,2.771336975E0,2.358345795E0,5.929469604E0,6.957062118E0
2.600380983E1,2.012864227E0,2.179467773E0,6.935527496E0,7.543423879E0
2.601385683E1,2.249222717E0,3.388653259E0,5.831872559E0,7.110042987E0
2.602390283E1,2.266436920E0,3.236719208E0,5.407954102E0,6.697690282E0
2.603394983E1,3.280428314E0,3.400927734E0,5.651647339E0,7.366724986E0
2.604399683E1,4.513114929E0,3.370840302E0,6.244115295E0,8.409503346E0
2.605404283E1,5.462141418E0,3.084336090E0,7.171436920E0,9.527729294E0
2.606408983E1,6.146667938E0,3.230731659E0,8.383316803E0,1.088573169E1
2.607413683E1,5.832770691E0,3.315455475E0,9.582473145E0,1.169774553E1
2.608418383E1,4.574936371E0,3.047512665E0,1.042357407E1,1.178423831E1
2.609422983E1,3.223696289E0,2.872526550E0,1.071112610E1,1.154867303E1
2.610427683E1,2.307152252E0,2.740052032E0,1.038270905E1,1.098323649E1
2.611432383E1,1.783840485E0,2.170037384E0,9.751322021E0,1.014787812E1
2.612436983E1,1.230590973E0,1.426084442E0,9.457632751E0,9.643385725E0
2.613441683E1,5.828878784E-1,8.506809998E-1,9.504934387E0,9.560710965E0
2.614446383E1,1.790277100E-1,6.756948853E-1,9.231602783E0,9.258029188E0
2.615451083E1,5.610333252E-1,1.105151825E0,8.601413269E0,8.690249086E0
2.616455683E1,6.683601379E-1,2.003583527E0,8.247848511E0,8.513991853E0
2.617460383E1,1.250649261E0,3.167413330E0,8.110733643E0,8.796626115E0
2.618465083E1,1.794917450E0,3.912264404E0,7.826325073E0,8.931903805E0
2.619469683E1,2.397713928E0,4.247866516E0,7.384294281E0,8.849926782E0
2.620474446E1,2.912643127E0,4.193529510E0,7.146289215E0,8.782859972E0
2.621479146E1,2.859054565E0,3.579506378E0,8.096812592E0,9.302979795E0
2.622483746E1,2.624642029E0,2.887196045E0,9.327553253E0,1.011078120E1
2.623488446E1,2.551444244E0,2.832110596E0,1.009081604E1,1.078681077E1
2.624493146E1,2.147284698E0,2.820734253E0,1.038705002E1,1.097534425E1
2.625497846E1,1.729952545E0,2.924917603E0,9.862540741E0,1.043156693E1
2.626502446E1,1.702559509E0,3.253484344E0,9.256451111E0,9.958200461E0
2.627507146E1,1.965712280E0,3.440295868E0,8.553213501E0,9.426405551E0
2.628511846E1,2.225122833E0,3.350033569E0,8.189020844E0,9.123264707E0
2.629516446E1,2.181563416E0,3.027753754E0,9.001082153E0,9.744023382E0
2.630521146E1,1.730251923E0,2.743644562E0,9.419462128E0,9.962310172E0
2.631525846E1,1.334474945E0,2.650987244E0,9.528435516E0,9.979961931E0
2.632530446E1,1.165027313E0,2.627336426E0,1.009246262E1,1.049371178E1
2.633535146E1,1.191372528E0,2.720891876E0,1.013617172E1,1.056241442E1
2.634539846E1,1.885628815E0,3.605552216E0,9.277407532E0,1.013044389E1
2.635544546E1,2.039359131E0,3.664080505E0,9.538015594E0,1.041912727E1
2.636549146E1,1.625918884E0,3.464695129E0,9.849667511E0,1.056710342E1
2.637553846E1,1.086740112E0,3.761078796E0,1.004246658E1,1.077858306E1
2.638558546E1,5.263055420E-1,4.078119507E0,1.016551071E1,1.096565841E1
2.639563146E1,3.529660034E-1,4.237537994E0,1.004860382E1,1.091126720E1
2.640567846E1,4.971162415E-1,4.474644928E0,9.593101044E0,1.059703541E1
2.641572546E1,3.210823059E-1,4.688550110E0,9.122779083E0,1.026209989E1
2.642577146E1,-3.561094666E-1,4.825515289E0,8.640631714E0,9.903177681E0
2.643581846E1,-1.213227081E0,4.874313812E0,7.986192627E0,9.434517887E0
2.644586546E1,-2.200723572E0,4.928201752E0,7.255262604E0,9.042631929E0
2.645591246E1,-3.212469635E0,4.924609222E0,6.623127136E0,8.856497627E0
2.646595846E1,-3.658691711E0,4.878954163E0,6.169420624E0,8.674789311E0
2.647600546E1,-3.787573700E0,5.036875763E0,6.048621826E0,8.735082025E0
2.648605246E1,-3.450175323E0,5.253774719E0,6.421047363E0,8.985305104E0
2.649609846E1,-2.668351135E0,5.175786896E0,7.120393066E0,9.198307735E0
2.650614546E1,-1.807790680E0,5.022056580E0,7.747289429E0,9.407956894E0
2.651619246E1,-1.528621216E0,5.016368408E0,8.020022278E0,9.582347946E0
2.652623846E1,-1.992955627E0,5.040019226E0,8.034542084E0,9.691621765E0
2.653628546E1,-2.492167511E0,5.011728058E0,8.087382202E0,9.835347880E0
2.654633246E1,-2.595153351E0,5.006039886E0,8.193361816E0,9.946176859E0
2.655637946E1,-2.634671173E0,4.883145447E0,8.455616455E0,1.011355780E1
2.656642546E1,-2.406096497E0,4.782105560E0,8.650511169E0,1.017296306E1
2.657647246E1,-2.127675476E0,4.693190460E0,8.584049377E0,1.001194004E1
2.658651946E1,-1.985321503E0,4.645140381E0,8.622220001E0,9.993073020E0
2.659656546E1,-1.976190491E0,4.696034546E0,8.666228485E0,1.005293915E1
2.660661246E1,-1.978136444E0,4.785099335E0,8.740773468E0,1.015929723E1
2.661665946E1,-1.996099091E0,4.868026886E0,8.869505768E0,1.031262478E1
2.662670546E1,-2.006128235E0,4.942122803E0,8.985364838E0,1.044920617E1
2.663675246E1,-2.043101349E0,4.908891907E0,8.788524170E0,1.027178855E1
2.664679946E1,-1.989363098E0,4.871170349E0,8.407865753E0,9.918572106E0
2.665684646E1,-2.081721039E0,4.873565369E0,8.005801849E0,9.600940846E0
2.666689246E1,-2.284249878E0,4.945715332E0,7.558681641E0,9.317272444E0
2.667693946E1,-2.205663300E0,5.133724365E0,7.114255829E0,9.046143512E0
2.668698646E1,-2.309696960E0,5.188660126E0,6.649472351E0,8.744848569E0
2.669703246E1,-2.582729187E0,5.180576935E0,6.024072876E0,8.354538973E0
2.670707946E1,-2.875670013E0,5.131628723E0,5.381758575E0,7.972854993E0
2.671712646E1,-3.144660645E0,5.096002808E0,3.182831268E0,6.781485830E0
2.672717246E1,-4.014950867E0,4.906047821E0,2.168241119E0,6.700030241E0
2.673721946E1,-4.179758148E0,4.929399261E0,4.567751312E0,7.914146025E0
2.674726646E1,-3.327729950E0,5.240153046E0,7.999065857E0,1.012511951E1
2.675731246E1,-2.778222656E0,5.829028473E0,9.263037415E0,1.129158785E1
2.676735946E1,-3.235072632E0,5.746400299E0,8.793314209E0,1.099132322E1
2.677740646E1,-3.151845703E0,5.312602386E0,8.218808899E0,1.028137613E1
2.678745346E1,-2.606829071E0,5.037025452E0,7.507937164E0,9.409373182E0
2.679749946E1,-2.500101013E0,4.794230347E0,7.108268280E0,8.930992534E0
2.680754646E1,-2.931803284E0,4.794978790E0,7.015161896E0,8.988870258E0
2.681759346E1,-3.326831818E0,4.990172882E0,7.424859924E0,9.544536669E0
2.682763946E1,-3.376378784E0,5.126838684E0,8.021968231E0,1.010130600E1
2.683768646E1,-3.207529907E0,5.010530548E0,8.426576843E0,1.031507934E1
2.684773346E1,-3.143762512E0,4.872068481E0,8.504414978E0,1.029297664E1
2.685777946E1,-3.101400604E0,4.778812408E0,8.577313385E0,1.029689461E1
2.686782646E1,-2.835852814E0,4.672234039E0,8.704548798E0,1.027818086E1
2.687787346E1,-2.506387939E0,4.546645203E0,8.787476349E0,1.020655200E1
2.688792046E1,-2.248324585E0,4.384981384E0,8.791817322E0,1.007864460E1
2.689796646E1,-2.096540222E0,4.287534027E0,8.869954834E0,1.007246383E1
2.690801346E1,-2.033221893E0,4.292174377E0,8.894054718E0,1.008270606E1
2.691806046E1,-1.951491852E0,4.237837372E0,8.918004913E0,1.006471051E1
2.692810646E1,-1.896705780E0,4.130959625E0,8.988508301E0,1.007251715E1
2.693815346E1,-1.779200134E0,4.084855499E0,9.077273712E0,1.011179982E1
2.694820046E1,-1.551822968E0,4.161496124E0,9.316625977E0,1.032112998E1
2.695824646E1,-1.341061249E0,4.211192780E0,9.501491547E0,1.047907112E1
2.696829346E1,-1.148262177E0,4.088448029E0,9.474846954E0,1.038299755E1
2.697834046E1,-9.521699524E-1,3.923041992E0,9.329050140E0,1.016504120E1
2.698838646E1,-7.541317749E-1,3.837120667E0,9.229806519E0,1.002404799E1
2.699843346E1,-7.228468323E-1,3.747606812E0,9.186546478E0,9.947849042E0
2.700848046E1,-7.620652771E-1,3.705244904E0,9.208850098E0,9.955526275E0
2.701852746E1,-8.165519714E-1,3.822151794E0,9.236991577E0,1.002983623E1
2.702857346E1,-8.795709229E-1,3.831582184E0,9.212592316E0,1.001631291E1
2.703862046E1,-7.545808411E-1,3.767665100E0,9.009015656E0,9.794235837E0
2.704866746E1,-8.114625549E-1,3.715872803E0,8.973389740E0,9.746173895E0
2.705871346E1,-9.045689392E-1,3.769910431E0,9.050180054E0,9.845619769E0
2.706876046E1,-1.007405090E0,3.792064362E0,9.106013947E0,9.915347051E0
2.707880746E1,-1.132544861E0,3.846700745E0,9.032217407E0,9.882343638E0
2.708885346E1,-1.176403656E0,3.830983429E0,9.000333710E0,9.852226473E0
2.709890046E1,-1.141975250E0,3.760480042E0,9.152267761E0,9.960387683E0
2.710894746E1,-1.115779724E0,3.794010315E0,9.234895935E0,1.004603313E1
2.711899346E1,-1.231189728E0,3.773802338E0,9.391021271E0,1.019552317E1
2.712904046E1,-1.187779999E0,3.890858917E0,9.372609558E0,1.021740742E1
2.713908746E1,-1.228645020E0,3.938609619E0,9.185498657E0,1.006953822E1
2.714913446E1,-1.301244049E0,3.854185181E0,9.055119781E0,9.926891444E0
2.715918046E1,-1.335223389E0,3.789669342E0,9.066047058E0,9.916532886E0
2.716922746E1,-1.038240967E0,3.915707245E0,9.058412933E0,9.922981024E0
2.717927446E1,-9.960287476E-1,3.919299774E0,9.297615509E0,1.013896633E1
2.718932046E1,-9.512718201E-1,3.922293549E0,9.378297729E0,1.020988605E1
2.719936746E1,-1.114582214E0,3.880979462E0,9.386530609E0,1.021818242E1
2.720941408E1,-1.084794159E0,4.028123474E0,9.302854614E0,1.019537449E1
2.721946008E1,-1.249900818E0,4.089495850E0,9.290729828E0,1.022760427E1
2.722950708E1,-1.425335999E0,4.039200439E0,9.199569397E0,1.014784706E1
2.723955408E1,-1.302890625E0,4.134252777E0,8.883726196E0,9.884845023E0
2.724960008E1,-1.489851837E0,4.101321259E0,8.715775452E0,9.747062957E0
2.725964708E1,-1.606159973E0,4.078418884E0,8.589138794E0,9.642953680E0
2.726969408E1,-1.470242615E0,4.146676941E0,8.569679260E0,9.633065225E0
2.727974108E1,-1.470541992E0,4.166884918E0,8.598569183E0,9.667513417E0
2.728978708E1,-1.560804291E0,4.230203247E0,8.561745758E0,9.676477663E0
2.729983408E1,-1.658251648E0,4.257147217E0,8.351283417E0,9.519298066E0
2.730988108E1,-1.754351807E0,4.275858307E0,8.169860687E0,9.386550920E0
2.731992708E1,-1.783391418E0,4.188739471E0,8.197852478E0,9.377142878E0
2.732997408E1,-1.575024719E0,4.179907837E0,8.365653534E0,9.483485195E0
2.734002108E1,-1.447489929E0,4.227658539E0,8.702453156E0,9.782689545E0
2.735006708E1,-1.301842804E0,4.187092896E0,9.169032898E0,1.016354790E1
2.736011408E1,-1.352736969E0,4.233945465E0,9.475146332E0,1.046587739E1
2.737016108E1,-1.422192535E0,4.422104187E0,9.614356842E0,1.067771017E1
2.738020708E1,-1.458267517E0,4.462969208E0,9.533375244E0,1.062684722E1
2.739025408E1,-1.512155457E0,4.476441193E0,9.264833679E0,1.040010976E1
